wn spectra line corrected
2.173583999999999833e+03 1.947617000000000098e-01 9.076227024705982305e-02 -5.428674315289269692e-02
2.172619000000000142e+03 1.947039000000000131e-01 9.069523240913859863e-02 -5.427258770615019101e-02
2.171655000000000200e+03 1.946453999999999962e-01 9.062826404047949480e-02 -5.425937825219224325e-02
2.170690999999999804e+03 1.945854999999999946e-01 9.056129567182033546e-02 -5.424791095483118969e-02
2.169726000000000113e+03 1.945233000000000101e-01 9.049425783389911104e-02 -5.423923518744271782e-02
2.168762000000000171e+03 1.944578999999999891e-01 9.042728946524000722e-02 -5.423467224913778445e-02
2.167797999999999774e+03 1.943886999999999976e-01 9.036032109658084788e-02 -5.423489153698117515e-02
2.166833000000000084e+03 1.943162999999999974e-01 9.029328325865967897e-02 -5.423904228369599845e-02
2.165869000000000142e+03 1.942418999999999951e-01 9.022631489000051963e-02 -5.424578592190155285e-02
2.164905000000000200e+03 1.941674999999999929e-01 9.015934652134141580e-02 -5.425249834279903538e-02
2.163940000000000055e+03 1.940947000000000089e-01 9.009230868342019138e-02 -5.425706198628226645e-02
2.162976000000000113e+03 1.940247999999999973e-01 9.002534031476108756e-02 -5.425801180977181393e-02
2.162012000000000171e+03 1.939575000000000049e-01 8.995837194610198373e-02 -5.425563700727256689e-02
2.161047000000000025e+03 1.938925999999999983e-01 8.989133410818070380e-02 -5.425009997365907999e-02
2.160083000000000084e+03 1.938293000000000099e-01 8.982436573952159997e-02 -5.424259592157502224e-02
2.159119000000000142e+03 1.937667999999999890e-01 8.975739737086249614e-02 -5.423404729566590199e-02
2.158153999999999996e+03 1.937053999999999998e-01 8.969035953294127173e-02 -5.422398304579991585e-02
2.157190000000000055e+03 1.936450999999999867e-01 8.962339116428216790e-02 -5.421258522246946709e-02
2.156226000000000113e+03 1.935859000000000052e-01 8.955642279562300856e-02 -5.419976281661989526e-02
2.155260999999999967e+03 1.935277999999999998e-01 8.948938495770178414e-02 -5.418542468963059855e-02
2.154297000000000025e+03 1.934699000000000002e-01 8.942241658904268031e-02 -5.417089311244159544e-02
2.153333000000000084e+03 1.934115999999999891e-01 8.935544822038357649e-02 -5.415683699620307129e-02
2.152367999999999938e+03 1.933523000000000047e-01 8.928841038246235207e-02 -5.414392512249937423e-02
2.151403999999999996e+03 1.932915000000000050e-01 8.922144201380319273e-02 -5.413297327837771761e-02
2.150440000000000055e+03 1.932289000000000090e-01 8.915447364514408890e-02 -5.412427026911152683e-02
2.149474999999999909e+03 1.931634000000000129e-01 8.908743580722286448e-02 -5.411911812692554724e-02
2.148510999999999967e+03 1.930947000000000080e-01 8.902046743856376065e-02 -5.411807949410330637e-02
2.147547000000000025e+03 1.930219999999999991e-01 8.895349906990460132e-02 -5.412207642655867540e-02
2.146581999999999880e+03 1.929453999999999891e-01 8.888646123198337690e-02 -5.413089082455763840e-02
2.145617999999999938e+03 1.928658000000000039e-01 8.881949286332427307e-02 -5.414356548997407981e-02
2.144653999999999996e+03 1.927848000000000062e-01 8.875252449466516924e-02 -5.415798231198740154e-02
2.143690000000000055e+03 1.927039999999999864e-01 8.868555612600600990e-02 -5.417211457756346965e-02
2.142724999999999909e+03 1.926238999999999868e-01 8.861851828808478548e-02 -5.418523737914371363e-02
2.141760999999999967e+03 1.925446000000000102e-01 8.855154991942568166e-02 -5.419740713425089118e-02
2.140797000000000025e+03 1.924643000000000048e-01 8.848458155076657783e-02 -5.421081236769648842e-02
2.139831999999999880e+03 1.923816000000000137e-01 8.841754371284535341e-02 -5.422713479646725648e-02
2.138867999999999938e+03 1.922951999999999995e-01 8.835057534418624958e-02 -5.424820440635683833e-02
2.137903999999999996e+03 1.922042999999999946e-01 8.828360697552709024e-02 -5.427494292934718217e-02
2.136938999999999851e+03 1.921095999999999915e-01 8.821656913760586582e-02 -5.430637192438478311e-02
2.135974999999999909e+03 1.920117000000000074e-01 8.814960076894676200e-02 -5.434191484990077980e-02
2.135010999999999967e+03 1.919115999999999878e-01 8.808263240028765817e-02 -5.438021328853092501e-02
2.134045999999999822e+03 1.918101999999999863e-01 8.801559456236643375e-02 -5.442003536290937471e-02
2.133081999999999880e+03 1.917075000000000029e-01 8.794862619370727441e-02 -5.446156474322094709e-02
2.132117999999999938e+03 1.916034000000000070e-01 8.788165782504817058e-02 -5.450483628012945531e-02
2.131152999999999793e+03 1.914971000000000034e-01 8.781461998712694617e-02 -5.455077138168518830e-02
2.130188999999999851e+03 1.913882000000000083e-01 8.774765161846784234e-02 -5.460006059069730244e-02
2.129224999999999909e+03 1.912754999999999872e-01 8.768068324980868300e-02 -5.465413202585778230e-02
2.128260000000000218e+03 1.911585000000000090e-01 8.761364541188751409e-02 -5.471352698933999725e-02
2.127295999999999822e+03 1.910369000000000095e-01 8.754667704322835475e-02 -5.477880954875426894e-02
2.126331999999999880e+03 1.909107999999999916e-01 8.747970867456925093e-02 -5.484976102126945530e-02
2.125367000000000189e+03 1.907806999999999975e-01 8.741267083664802651e-02 -5.492565591622954740e-02
2.124402999999999793e+03 1.906478000000000061e-01 8.734570246798886717e-02 -5.500515845214098282e-02
2.123438999999999851e+03 1.905130999999999908e-01 8.727873409932976334e-02 -5.508690982290806448e-02
2.122474000000000160e+03 1.903777000000000108e-01 8.721169626140859443e-02 -5.516942442330403928e-02
2.121510000000000218e+03 1.902420999999999973e-01 8.714472789274943509e-02 -5.525225335315363945e-02
2.120545999999999822e+03 1.901071000000000011e-01 8.707775952409027576e-02 -5.533429104830735884e-02
2.119581000000000131e+03 1.899726999999999943e-01 8.701072168616910685e-02 -5.541544517156681005e-02
2.118617000000000189e+03 1.898393999999999915e-01 8.694375331751000302e-02 -5.549526701712252652e-02
2.117652999999999793e+03 1.897069999999999868e-01 8.687678494885084368e-02 -5.557391761928834328e-02
2.116688000000000102e+03 1.895758999999999916e-01 8.680974711092961926e-02 -5.565079786542459495e-02
2.115724000000000160e+03 1.894451000000000052e-01 8.674277874227051544e-02 -5.572735928755701701e-02
2.114760000000000218e+03 1.893141000000000129e-01 8.667581037361141161e-02 -5.580414283151070853e-02
2.113795999999999822e+03 1.891819999999999891e-01 8.660884200495225227e-02 -5.588228852336735858e-02
2.112831000000000131e+03 1.890481999999999996e-01 8.654180416703102785e-02 -5.596246381656765079e-02
2.111867000000000189e+03 1.889128999999999947e-01 8.647483579837192402e-02 -5.604460046749368263e-02
2.110902999999999793e+03 1.887767999999999946e-01 8.640786742971276468e-02 -5.612771925762879976e-02
2.109938000000000102e+03 1.886409000000000002e-01 8.634082959179159578e-02 -5.621046083019645007e-02
2.108974000000000160e+03 1.885061000000000098e-01 8.627386122313243644e-02 -5.629187044899207348e-02
2.108010000000000218e+03 1.883727000000000040e-01 8.620689285447333261e-02 -5.637147547657470059e-02
2.107045000000000073e+03 1.882402999999999993e-01 8.613985501655210819e-02 -5.644968983288973369e-02
2.106081000000000131e+03 1.881081000000000003e-01 8.607288664789300436e-02 -5.652771235869752386e-02
2.105117000000000189e+03 1.879747999999999974e-01 8.600591827923384503e-02 -5.660709703240831420e-02
2.104152000000000044e+03 1.878394999999999926e-01 8.593888044131262061e-02 -5.668889102460788337e-02
2.103188000000000102e+03 1.877015999999999962e-01 8.587191207265351678e-02 -5.677404003129296606e-02
2.102224000000000160e+03 1.875609000000000026e-01 8.580494370399441295e-02 -5.686270456847992982e-02
2.101259000000000015e+03 1.874176999999999926e-01 8.573790586607318853e-02 -5.695441167479604883e-02
2.100295000000000073e+03 1.872721999999999998e-01 8.567093749741402919e-02 -5.704909388408660464e-02
2.099331000000000131e+03 1.871243999999999963e-01 8.560396912875492537e-02 -5.714665827605591719e-02
2.098365999999999985e+03 1.869740000000000013e-01 8.553693129083370095e-02 -5.724739180953606482e-02
2.097402000000000044e+03 1.868208000000000091e-01 8.546996292217459712e-02 -5.735173389099675750e-02
2.096438000000000102e+03 1.866642000000000023e-01 8.540299455351543778e-02 -5.746035152034724425e-02
2.095472999999999956e+03 1.865036999999999945e-01 8.533595671559421336e-02 -5.757378489836605107e-02
2.094509000000000015e+03 1.863397999999999999e-01 8.526898834693510953e-02 -5.769158693893612633e-02
2.093545000000000073e+03 1.861742000000000119e-01 8.520201997827600571e-02 -5.781151114479706615e-02
2.092579999999999927e+03 1.860085999999999962e-01 8.513498214035478129e-02 -5.793131088912249760e-02
2.091615999999999985e+03 1.858458000000000054e-01 8.506801377169562195e-02 -5.804762588017427227e-02
2.090652000000000044e+03 1.856877000000000111e-01 8.500104540303651812e-02 -5.815795618437995945e-02
2.089686999999999898e+03 1.855352999999999863e-01 8.493400756511532146e-02 -5.826094176468268188e-02
2.088722999999999956e+03 1.853884000000000087e-01 8.486703919645618988e-02 -5.835702261064936586e-02
2.087759000000000015e+03 1.852450999999999959e-01 8.480007082779705829e-02 -5.844851213498095110e-02
2.086793999999999869e+03 1.851027000000000089e-01 8.473303298987583387e-02 -5.853873697732942666e-02
2.085829999999999927e+03 1.849588000000000065e-01 8.466606462121673005e-02 -5.863092405204972657e-02
2.084865999999999985e+03 1.848113999999999868e-01 8.459909625255759846e-02 -5.872751334422440100e-02
2.083902000000000044e+03 1.846601999999999966e-01 8.453212788389849464e-02 -5.882888486254745503e-02
2.082936999999999898e+03 1.845055999999999918e-01 8.446509004597724246e-02 -5.893443836060086038e-02
2.081972999999999956e+03 1.843491999999999909e-01 8.439812167731813863e-02 -5.904233422928598790e-02
2.081009000000000015e+03 1.841927999999999899e-01 8.433115330865900705e-02 -5.915019888066311987e-02
2.080043999999999869e+03 1.840381000000000100e-01 8.426411547073778263e-02 -5.925578526679110142e-02
2.079079999999999927e+03 1.838857999999999882e-01 8.419714710207865105e-02 -5.935839399901874508e-02
2.078115999999999985e+03 1.837362999999999913e-01 8.413017873341954722e-02 -5.945742476612844718e-02
2.077150999999999840e+03 1.835885999999999907e-01 8.406314089549832280e-02 -5.955405050124147615e-02
2.076186999999999898e+03 1.834411999999999987e-01 8.399617252683919122e-02 -5.965035874049452735e-02
2.075222999999999956e+03 1.832924999999999971e-01 8.392920415818008739e-02 -5.974828246677989230e-02
2.074257999999999811e+03 1.831406999999999896e-01 8.386216632025883522e-02 -5.985000787255304044e-02
2.073293999999999869e+03 1.829850000000000088e-01 8.379519795159973139e-02 -5.995673600136407905e-02
2.072329999999999927e+03 1.828249000000000124e-01 8.372822958294059981e-02 -6.006900637371125756e-02
2.071364999999999782e+03 1.826608000000000120e-01 8.366119174501937539e-02 -6.018621835444522283e-02
2.070400999999999840e+03 1.824939999999999896e-01 8.359422337636027156e-02 -6.030691312062422954e-02
2.069436999999999898e+03 1.823261999999999938e-01 8.352725500770113998e-02 -6.042884336514156574e-02
2.068472000000000207e+03 1.821589999999999876e-01 8.346021716977994331e-02 -6.054988832088928352e-02
2.067507999999999811e+03 1.819946000000000064e-01 8.339324880112078398e-02 -6.066744933320962485e-02
2.066543999999999869e+03 1.818336999999999870e-01 8.332628043246168015e-02 -6.078054569345957281e-02
2.065579000000000178e+03 1.816770000000000052e-01 8.325924259454048348e-02 -6.088819656342990549e-02
2.064614999999999782e+03 1.815235000000000043e-01 8.319227422588132415e-02 -6.099185690889712824e-02
2.063650999999999840e+03 1.813717999999999997e-01 8.312530585722219256e-02 -6.109320598489290793e-02
2.062686000000000149e+03 1.812194000000000027e-01 8.305826801930099590e-02 -6.119531628209358420e-02
2.061722000000000207e+03 1.810638999999999998e-01 8.299129965064189207e-02 -6.130141633454653377e-02
2.060757999999999811e+03 1.809040000000000092e-01 8.292433128198273273e-02 -6.141305863053556080e-02
2.059793000000000120e+03 1.807390000000000108e-01 8.285729344406153607e-02 -6.153103551139091354e-02
2.058829000000000178e+03 1.805695999999999968e-01 8.279032507540240449e-02 -6.165464894902171478e-02
2.057864999999999782e+03 1.803966999999999932e-01 8.272335670674327290e-02 -6.178266460410686972e-02
2.056900000000000091e+03 1.802217000000000124e-01 8.265631886882207624e-02 -6.191321465993617629e-02
2.055936000000000149e+03 1.800451000000000135e-01 8.258935050016294466e-02 -6.204585462191390677e-02
2.054972000000000207e+03 1.798664000000000096e-01 8.252238213150384083e-02 -6.218112342744110815e-02
2.054007999999999811e+03 1.796847000000000028e-01 8.245541376284468149e-02 -6.232016110259945563e-02
2.053043000000000120e+03 1.794987000000000110e-01 8.238837592492348483e-02 -6.246451977935799094e-02
2.052079000000000178e+03 1.793071999999999999e-01 8.232140755626435324e-02 -6.261590860485198584e-02
2.051114999999999782e+03 1.791098000000000134e-01 8.225443918760522166e-02 -6.277473971735177127e-02
2.050150000000000091e+03 1.789070000000000105e-01 8.218740134968402500e-02 -6.294028509947992289e-02
2.049186000000000149e+03 1.786992000000000025e-01 8.212043298102489342e-02 -6.311222737970317853e-02
2.048222000000000207e+03 1.784873999999999905e-01 8.205346461236576183e-02 -6.328920522520407876e-02
2.047257000000000062e+03 1.782721999999999918e-01 8.198642677444453741e-02 -6.347036385185754470e-02
2.046292999999999893e+03 1.780541999999999958e-01 8.191945840578540583e-02 -6.365513274336694061e-02
2.045328999999999951e+03 1.778343000000000007e-01 8.185249003712630200e-02 -6.384227713929653547e-02
2.044364000000000033e+03 1.776131999999999989e-01 8.178545219920507758e-02 -6.403081548877379015e-02
2.043400000000000091e+03 1.773917999999999884e-01 8.171848383054594600e-02 -6.421979746117380261e-02
2.042435999999999922e+03 1.771709999999999952e-01 8.165151546188681442e-02 -6.440798819887787185e-02
2.041471000000000004e+03 1.769512000000000029e-01 8.158447762396561775e-02 -6.459478606252472277e-02
2.040507000000000062e+03 1.767325999999999897e-01 8.151750925530648617e-02 -6.478012760280754678e-02
2.039542999999999893e+03 1.765143000000000129e-01 8.145054088664735459e-02 -6.496505791708842570e-02
2.038577999999999975e+03 1.762953999999999910e-01 8.138350304872613017e-02 -6.515062197316337511e-02
2.037614000000000033e+03 1.760744999999999949e-01 8.131653468006702634e-02 -6.533878322912575753e-02
2.036650000000000091e+03 1.758502000000000121e-01 8.124956631140789476e-02 -6.553122003297789933e-02
2.035684999999999945e+03 1.756211000000000022e-01 8.118252847348667034e-02 -6.572961060315610227e-02
2.034721000000000004e+03 1.753862999999999950e-01 8.111556010482753876e-02 -6.593528524429637105e-02
2.033757000000000062e+03 1.751449999999999951e-01 8.104859173616843493e-02 -6.614916218983027396e-02
2.032791999999999916e+03 1.748975999999999864e-01 8.098155389824721051e-02 -6.637063950884768138e-02
2.031827999999999975e+03 1.746447999999999889e-01 8.091458552958807893e-02 -6.659902098731608489e-02
2.030864000000000033e+03 1.743883999999999990e-01 8.084761716092897510e-02 -6.683193135280350583e-02
2.029898999999999887e+03 1.741308000000000022e-01 8.078057932300772292e-02 -6.706623518592419453e-02
2.028934999999999945e+03 1.738745999999999903e-01 8.071361095434861910e-02 -6.729882974528322848e-02
2.027971000000000004e+03 1.736219999999999986e-01 8.064664258568948751e-02 -6.752683298300711512e-02
2.027006000000000085e+03 1.733738999999999975e-01 8.057960474776829085e-02 -6.774900942599679232e-02
2.026041999999999916e+03 1.731303999999999899e-01 8.051263637910913151e-02 -6.796542326633918385e-02
2.025077999999999975e+03 1.728898000000000101e-01 8.044566801045002769e-02 -6.817813247199899784e-02
2.024113000000000056e+03 1.726501000000000008e-01 8.037863017252880327e-02 -6.838957489006870782e-02
2.023148999999999887e+03 1.724086999999999981e-01 8.031166180386967168e-02 -6.860323498524645291e-02
2.022184999999999945e+03 1.721640000000000115e-01 8.024469343521056786e-02 -6.882104395874927283e-02
2.021221000000000004e+03 1.719159000000000104e-01 8.017772506655143627e-02 -6.904312848014187987e-02
2.020256000000000085e+03 1.716653999999999958e-01 8.011068722863023961e-02 -6.926812618001167154e-02
2.019291999999999916e+03 1.714149000000000089e-01 8.004371885997108027e-02 -6.949318830395639912e-02
